"Perioden";"Regio's";"Totaal levendgeborenen";"Bruto geboortecijfer";"Levendgeboren jongens";"Levendgeboren meisjes";"Algemeen vruchtbaarheidscijfer";"Gestandaardiseerd vruchtbaarheidscijfer";"Gemiddeld kindertal per vrouw";"Totaal levendgeborenen";"Jonger dan 20 jaar";"20 tot 25 jaar";"25 tot 30 jaar";"30 tot 35 jaar";"35 tot 40 jaar";"40 tot 45 jaar";"45 jaar of ouder";"Totaal levendgeborenen";"1e kind";"2e kind";"3e kind";"4e of volgende kinderen";"Totaal levendgeborenen";"Moeder gehuwd";"Moeder niet-gehuwd";"Gemeente";"Landsdeel";"Provincie";"COROP-gebied";"Stadsgewest";"Grootstedelijke agglomeratie"
"2000";"Leeuwarderadeel";"124";"11.7";"63";"61";"48.4";"53.4";"1.75";"124";"1";"5";"36";"59";"23";"-";"-";"124";"49";"55";"11";"9";"124";"92";"32";"0081";"01";"21";"04";"02";"00"
"2000";"Leiden";"1523";"13.0";"785";"738";"44.5";"40.0";"1.37";"1523";"23";"134";"319";"658";"334";"54";"1";"1523";"747";"546";"182";"48";"1523";"1013";"510";"0546";"03";"28";"25";"12";"12"
"2000";"Leiderdorp";"334";"13.0";"170";"164";"52.2";"52.2";"1.67";"334";"1";"11";"80";"173";"60";"8";"1";"334";"139";"131";"56";"8";"334";"266";"68";"0547";"03";"28";"25";"12";"12"
"2000";"Leidschendam";"406";"10.5";"199";"207";"44.7";"48.9";"1.57";"406";"7";"15";"99";"175";"94";"16";"-";"406";"192";"139";"53";"22";"406";"289";"117";"0548";"03";"28";"26";"13";"13"
"2000";"Leidschendam-Voorburg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Leimuiden";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Lelystad";"816";"12.8";"405";"411";"48.0";"51.5";"1.70";"816";"22";"117";"283";"285";"92";"17";"-";"816";"371";"294";"101";"50";"816";"527";"289";"0995";"02";"24";"40";"00";"00"
"2000";"Lemsterland";"173";"13.6";"95";"78";"56.6";"58.6";"1.91";"173";"1";"7";"51";"73";"36";"4";"1";"173";"72";"64";"24";"13";"173";"126";"47";"0082";"01";"21";"05";"00";"00"
"2000";"Leudal";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Leusden";"374";"13.0";"199";"175";"52.8";"60.3";"1.90";"374";"1";"12";"85";"169";"94";"12";"1";"374";"165";"145";"52";"12";"374";"313";"61";"0327";"03";"26";"17";"08";"08"
"2000";"Lichtenvoorde";"273";"14.2";"155";"118";"61.2";"64.1";"1.94";"273";"3";"1";"47";"151";"67";"4";"-";"273";"126";"102";"30";"15";"273";"222";"51";"0260";"02";"25";"14";"00";"00"
"2000";"Liemeer";"76";"11.1";"35";"41";"43.2";"46.7";"1.51";"76";"-";"3";"17";"41";"14";"1";"-";"76";"25";"29";"14";"8";"76";"67";"9";"1673";"03";"28";"28";"00";"00"
"2000";"Liempde";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Lienden";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"De Lier";"172";"15.4";"94";"78";"63.9";"57.6";"1.85";"172";"-";"3";"62";"78";"25";"4";"-";"172";"79";"55";"30";"8";"172";"139";"33";"0552";"03";"28";"27";"00";"00"
"2000";"Lieshout";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Liesveld";"157";"16.4";"81";"76";"67.6";"69.2";"2.27";"157";"1";"10";"51";"71";"21";"3";"-";"157";"58";"54";"24";"21";"157";"146";"11";"0694";"03";"28";"30";"00";"00"
"2000";"Limmen";"105";"16.1";"45";"60";"69.0";"71.8";"2.27";"105";"1";"3";"22";"59";"18";"2";"-";"105";"52";"39";"10";"4";"105";"76";"29";"0418";"03";"27";"19";"00";"00"
"2000";"Lingewaal";"140";"13.1";"71";"69";"53.8";"55.9";"1.84";"140";"-";"8";"40";"69";"16";"7";"-";"140";"60";"50";"18";"12";"140";"120";"20";"0733";"02";"25";"16";"00";"00"
"2000";"Lingewaard";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Linne";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Linschoten";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Lisse";"284";"12.9";"139";"145";"53.7";"52.9";"1.73";"284";"2";"19";"72";"134";"52";"5";"-";"284";"125";"103";"40";"16";"284";"240";"44";"0553";"03";"28";"25";"00";"00"
"2000";"Lith";"94";"14.0";"47";"47";"57.6";"59.8";"1.97";"94";"1";"2";"27";"53";"9";"2";"-";"94";"45";"30";"15";"4";"94";"84";"10";"0808";"04";"30";"35";"00";"00"
"2000";"Littenseradiel";"175";"16.5";"90";"85";"70.1";"73.9";"2.43";"175";"1";"11";"42";"81";"34";"6";"-";"175";"76";"63";"27";"9";"175";"128";"47";"0140";"01";"21";"04";"00";"00"
"2000";"Lochem";"199";"10.4";"105";"94";"47.6";"54.5";"1.76";"199";"-";"11";"49";"99";"34";"6";"-";"199";"87";"81";"23";"8";"199";"171";"28";"0262";"02";"25";"14";"00";"00"
"2000";"Loenen";"121";"14.4";"70";"51";"63.3";"68.9";"1.96";"121";"-";"1";"16";"54";"46";"4";"-";"121";"48";"54";"13";"6";"121";"97";"24";"0329";"03";"26";"17";"00";"00"
"2000";"Loon op Zand";"276";"12.1";"139";"137";"50.2";"52.9";"1.72";"276";"4";"11";"77";"130";"48";"6";"-";"276";"144";"97";"26";"9";"276";"214";"62";"0809";"04";"30";"34";"00";"00"
"2000";"Loosdrecht";"83";"9.5";"47";"36";"43.4";"47.0";"1.40";"83";"-";"2";"15";"38";"24";"4";"-";"83";"33";"35";"15";"-";"83";"65";"18";"0330";"03";"26";"17";"00";"00"
"2000";"Lopik";"227";"16.9";"112";"115";"67.7";"65.3";"2.15";"227";"2";"9";"70";"100";"40";"5";"1";"227";"69";"101";"35";"22";"227";"213";"14";"0331";"03";"26";"17";"00";"00"
"2000";"Loppersum";"143";"13.0";"63";"80";"54.2";"62.4";"2.13";"143";"1";"12";"42";"67";"21";"-";"-";"143";"69";"42";"19";"13";"143";"119";"24";"0024";"01";"20";"02";"00";"00"
"2000";"Losser";"270";"11.9";"133";"137";"51.3";"56.9";"1.84";"270";"2";"15";"62";"137";"48";"6";"-";"270";"122";"107";"33";"8";"270";"225";"45";"0168";"02";"23";"12";"04";"00"
"2000";"Luyksgestel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Maarheeze";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Maarn";"73";"12.5";"37";"36";"61.5";"64.8";"2.22";"73";"-";"3";"18";"29";"20";"3";"-";"73";"31";"29";"13";"-";"73";"61";"12";"0332";"03";"26";"17";"00";"00"
"2000";"Maarssen";"507";"12.5";"257";"250";"47.0";"50.9";"1.67";"507";"7";"30";"116";"228";"107";"19";"-";"507";"226";"207";"49";"25";"507";"379";"128";"0333";"03";"26";"17";"09";"09"
"2000";"Maartensdijk";"141";"14.7";"82";"59";"64.1";"72.9";"2.30";"141";"2";"5";"30";"61";"38";"5";"-";"141";"61";"52";"15";"13";"141";"121";"20";"0334";"03";"26";"17";"09";"00"
"2000";"Maasbracht";"150";"11.0";"77";"73";"48.1";"51.8";"1.77";"150";"1";"10";"37";"76";"22";"4";"-";"150";"78";"53";"15";"4";"150";"121";"29";"0933";"04";"31";"38";"00";"00"
"2000";"Maasbree";"157";"12.3";"84";"73";"50.4";"54.8";"1.81";"157";"-";"7";"37";"84";"28";"1";"-";"157";"70";"64";"18";"5";"157";"138";"19";"0934";"04";"31";"37";"00";"00"
"2000";"Maasdonk";"161";"14.1";"80";"81";"58.7";"61.7";"1.98";"161";"-";"2";"44";"89";"25";"1";"-";"161";"50";"68";"29";"14";"161";"142";"19";"1671";"04";"30";"35";"00";"00"
"2000";"Maasdriel";"321";"13.8";"157";"164";"56.0";"57.7";"1.88";"321";"-";"14";"103";"154";"43";"7";"-";"321";"143";"131";"33";"14";"321";"277";"44";"0263";"02";"25";"16";"00";"00"
"2000";"Maasgouw";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Maasland";"99";"14.5";"58";"41";"60.8";"65.8";"2.08";"99";"-";"2";"27";"41";"22";"7";"-";"99";"39";"40";"17";"3";"99";"86";"13";"0555";"03";"28";"27";"14";"14"
"2000";"Maassluis";"403";"12.2";"191";"212";"49.9";"51.8";"1.73";"403";"2";"52";"138";"147";"52";"12";"-";"403";"188";"141";"50";"24";"403";"313";"90";"0556";"03";"28";"29";"14";"14"
"2000";"Maastricht";"1178";"9.6";"590";"588";"36.5";"38.3";"1.28";"1178";"27";"119";"307";"490";"202";"32";"1";"1178";"635";"400";"105";"38";"1178";"818";"360";"0935";"04";"31";"39";"22";"22"
"2000";"Made";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Made en Drimmelen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Margraten";"145";"10.5";"69";"76";"48.2";"53.5";"1.65";"145";"-";"-";"34";"73";"36";"2";"-";"145";"65";"59";"19";"2";"145";"122";"23";"0936";"04";"31";"39";"22";"00"
"2000";"Mariekerke";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Markelo";"107";"14.8";"49";"58";"68.7";"72.9";"2.28";"107";"-";"4";"29";"55";"17";"2";"-";"107";"41";"43";"18";"5";"107";"93";"14";"0169";"02";"23";"12";"00";"00"
"2000";"Marken";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"De Marne";"126";"11.6";"58";"68";"51.3";"57.7";"1.97";"126";"1";"14";"38";"48";"25";"-";"-";"126";"56";"46";"13";"11";"126";"92";"34";"1663";"01";"20";"03";"00";"00"
"2000";"Marum";"122";"12.4";"53";"69";"53.6";"52.0";"1.63";"122";"-";"4";"34";"67";"11";"6";"-";"122";"43";"52";"17";"10";"122";"97";"25";"0025";"01";"20";"03";"01";"00"
"2000";"Maurik";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Medemblik";"117";"15.3";"66";"51";"63.2";"61.4";"1.99";"117";"-";"7";"41";"54";"11";"4";"-";"117";"45";"57";"11";"4";"117";"88";"29";"0420";"03";"27";"18";"00";"00"
"2000";"Meeden";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Meerlo-Wanssum";"98";"12.9";"53";"45";"54.1";"58.1";"1.91";"98";"-";"4";"27";"51";"15";"1";"-";"98";"51";"34";"10";"3";"98";"79";"19";"0993";"04";"31";"37";"00";"00"
"2000";"Meerssen";"206";"10.2";"116";"90";"44.7";"49.2";"1.55";"206";"-";"2";"50";"104";"41";"9";"-";"206";"103";"85";"12";"6";"206";"176";"30";"0938";"04";"31";"39";"22";"00"
"2000";"Megen, Haren en Macharen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Meijel";"66";"11.5";"35";"31";"48.0";"49.8";"1.61";"66";"-";"1";"25";"32";"8";"-";"-";"66";"32";"19";"14";"1";"66";"62";"4";"0941";"04";"31";"37";"00";"00"
"2000";"Melick en Herkenbosch";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Menaldumadeel";"202";"14.4";"108";"94";"61.1";"62.8";"2.08";"202";"-";"7";"74";"77";"40";"4";"-";"202";"81";"82";"31";"8";"202";"150";"52";"0083";"01";"21";"04";"02";"00"
"2000";"Menameradiel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Menterwolde";"150";"11.9";"82";"68";"48.7";"51.5";"1.70";"150";"1";"9";"37";"82";"20";"1";"-";"150";"70";"58";"16";"6";"150";"111";"39";"1987";"01";"20";"01";"00";"00"
"2000";"Meppel";"420";"14.1";"202";"218";"56.0";"55.9";"1.81";"420";"4";"25";"153";"168";"63";"7";"-";"420";"193";"158";"57";"12";"420";"345";"75";"0119";"01";"22";"09";"00";"00"
"2000";"Middelburg (Z.)";"562";"12.4";"308";"254";"51.9";"55.2";"1.85";"562";"13";"61";"181";"209";"80";"14";"4";"562";"245";"208";"74";"35";"562";"406";"156";"0687";"03";"29";"32";"00";"00"
"2000";"Middelharnis";"198";"11.7";"98";"100";"49.4";"51.4";"1.75";"198";"2";"15";"67";"66";"39";"9";"-";"198";"74";"72";"34";"18";"198";"179";"19";"0559";"03";"28";"29";"00";"00"
"2000";"Middelstum";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Midden-Delfland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Midden-Drenthe";"391";"12.0";"187";"204";"52.7";"56.2";"1.86";"391";"1";"24";"114";"183";"61";"8";"-";"391";"171";"151";"55";"14";"391";"308";"83";"1731";"01";"22";"07";"00";"00"
"2000";"Middenschouwen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Middenveld";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Midwolda";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Mierlo";"126";"12.4";"63";"63";"49.8";"57.0";"1.84";"126";"-";"3";"32";"63";"25";"3";"-";"126";"59";"45";"12";"10";"126";"101";"25";"0814";"04";"30";"36";"00";"00"
"2000";"Mijdrecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Mill en Sint Hubert";"137";"12.3";"70";"67";"52.1";"54.5";"1.79";"137";"-";"6";"38";"72";"17";"4";"-";"137";"67";"51";"14";"5";"137";"118";"19";"0815";"04";"30";"35";"00";"00"
"2000";"Millingen aan de Rijn";"75";"12.8";"37";"38";"52.2";"53.9";"1.81";"75";"-";"2";"24";"35";"13";"1";"-";"75";"39";"24";"11";"1";"75";"58";"17";"0265";"02";"25";"15";"00";"00"
"2000";"Moerdijk";"486";"13.4";"247";"239";"55.6";"56.1";"1.87";"486";"4";"34";"151";"234";"59";"4";"-";"486";"237";"185";"48";"16";"486";"396";"90";"1709";"04";"30";"33";"00";"00"
"2000";"Moergestel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Moerhuizen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Moerkapelle";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Monnickendam";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Monster";"267";"13.2";"143";"124";"55.6";"58.5";"1.90";"267";"1";"12";"76";"123";"44";"11";"-";"267";"117";"100";"39";"11";"267";"223";"44";"0562";"03";"28";"27";"00";"00"
"2000";"Montferland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Montfoort";"209";"15.7";"110";"99";"63.4";"61.7";"2.00";"209";"-";"9";"62";"84";"47";"7";"-";"209";"81";"81";"29";"18";"209";"175";"34";"0335";"03";"26";"17";"00";"00"
"2000";"Montfort";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Mook en Middelaar";"100";"12.6";"51";"49";"56.1";"61.0";"1.82";"100";"-";"-";"18";"53";"22";"7";"-";"100";"50";"30";"15";"5";"100";"73";"27";"0944";"04";"31";"37";"07";"00"
"2000";"Moordrecht";"131";"16.8";"65";"66";"67.3";"68.0";"2.32";"131";"-";"9";"42";"57";"21";"2";"-";"131";"49";"52";"20";"10";"131";"113";"18";"0563";"03";"28";"28";"00";"00"
"2000";"Muiden";"99";"14.6";"49";"50";"64.1";"70.7";"1.99";"99";"-";"-";"14";"39";"42";"4";"-";"99";"36";"50";"10";"3";"99";"66";"33";"0424";"03";"27";"24";"10";"00"
"2000";"Muntendam";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Naaldwijk";"344";"11.8";"176";"168";"49.1";"52.8";"1.72";"344";"2";"11";"103";"152";"71";"5";"-";"344";"141";"136";"52";"15";"344";"285";"59";"0565";"03";"28";"27";"00";"00"
"2000";"Naarden";"224";"13.2";"105";"119";"61.7";"67.7";"1.99";"224";"1";"8";"26";"109";"73";"7";"-";"224";"92";"90";"35";"7";"224";"177";"47";"0425";"03";"27";"24";"00";"00"
"2000";"Neder-Betuwe";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nederhorst den Berg";"53";"10.4";"21";"32";"46.4";"46.4";"1.40";"53";"-";"1";"10";"27";"14";"1";"-";"53";"21";"23";"7";"2";"53";"43";"10";"0426";"03";"27";"24";"00";"00"
"2000";"Nederlek";"182";"12.3";"93";"89";"51.6";"53.3";"1.77";"182";"3";"12";"47";"78";"35";"6";"1";"182";"73";"71";"23";"15";"182";"154";"28";"0643";"03";"28";"29";"14";"00"
"2000";"Nederweert";"187";"11.6";"92";"95";"49.2";"52.7";"1.76";"187";"-";"6";"55";"91";"34";"1";"-";"187";"81";"76";"22";"8";"187";"163";"24";"0946";"04";"31";"38";"00";"00"
"2000";"Neede";"114";"10.3";"61";"53";"46.0";"46.3";"1.44";"114";"-";"4";"25";"65";"19";"1";"-";"114";"50";"44";"15";"5";"114";"103";"11";"0266";"02";"25";"14";"00";"00"
"2000";"Neer";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Neerijnen";"199";"17.6";"108";"91";"74.2";"70.2";"2.31";"199";"1";"10";"60";"86";"36";"6";"-";"199";"79";"67";"29";"24";"199";"173";"26";"0304";"02";"25";"16";"00";"00"
"2000";"Niedorp";"170";"14.9";"83";"87";"61.7";"62.6";"2.04";"170";"-";"5";"50";"87";"28";"-";"-";"170";"78";"60";"26";"6";"170";"128";"42";"0412";"03";"27";"18";"00";"00"
"2000";"Nieuwe Pekela";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nieuwegein";"849";"13.5";"434";"415";"49.3";"51.8";"1.69";"849";"13";"58";"258";"367";"132";"20";"1";"849";"441";"315";"72";"21";"849";"634";"215";"0356";"03";"26";"17";"09";"09"
"2000";"Nieuwerkerk aan den IJssel";"260";"12.1";"137";"123";"46.4";"51.3";"1.75";"260";"2";"23";"74";"121";"34";"6";"-";"260";"132";"100";"20";"8";"260";"213";"47";"0567";"03";"28";"29";"14";"00"
"2000";"Nieuweschans";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nieuw-Ginneken";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nieuwkoop";"141";"12.8";"73";"68";"51.8";"54.3";"1.81";"141";"1";"7";"42";"71";"17";"3";"-";"141";"64";"41";"30";"6";"141";"111";"30";"0569";"03";"28";"28";"00";"00"
"2000";"Nieuw-Lekkerland";"175";"18.7";"103";"72";"79.3";"78.1";"2.66";"175";"1";"19";"63";"66";"23";"3";"-";"175";"48";"57";"28";"42";"175";"164";"11";"0571";"03";"28";"30";"00";"00"
"2000";"Nieuwleusen";"115";"13.7";"63";"52";"59.5";"64.6";"2.16";"115";"-";"3";"38";"51";"20";"3";"-";"115";"39";"49";"21";"6";"115";"107";"8";"0170";"02";"23";"10";"03";"00"
"2000";"Nieuwolda";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nieuwveen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nieuw-Vossemeer";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nigtevecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nijefurd";"132";"12.1";"63";"69";"57.4";"58.4";"1.88";"132";"-";"5";"43";"56";"22";"6";"-";"132";"54";"35";"27";"16";"132";"105";"27";"0104";"01";"21";"05";"00";"00"
"2000";"Nijeveen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nijkerk";"490";"13.4";"264";"226";"54.3";"55.4";"1.82";"490";"3";"38";"155";"211";"74";"8";"1";"490";"212";"179";"61";"38";"490";"440";"50";"0267";"02";"25";"13";"08";"00"
"2000";"Nijmegen";"1786";"11.7";"918";"868";"41.5";"39.5";"1.34";"1786";"19";"190";"423";"650";"422";"80";"2";"1786";"888";"613";"206";"79";"1786";"1106";"680";"0268";"02";"25";"15";"07";"07"
"2000";"Nistelrode";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Noord-Beveland";"77";"11.1";"43";"34";"52.6";"53.4";"1.88";"77";"-";"8";"24";"33";"11";"1";"-";"77";"33";"28";"12";"4";"77";"61";"16";"1695";"03";"29";"32";"00";"00"
"2000";"Noordenveld";"349";"11.3";"185";"164";"52.9";"58.7";"1.95";"349";"2";"17";"97";"158";"65";"10";"-";"349";"157";"135";"43";"14";"349";"260";"89";"1699";"01";"22";"07";"01";"00"
"2000";"Noorder-Koggenland";"155";"14.9";"83";"72";"61.8";"67.4";"2.24";"155";"-";"9";"45";"70";"27";"4";"-";"155";"53";"65";"31";"6";"155";"119";"36";"0529";"03";"27";"18";"00";"00"
"2000";"Noordoostpolder";"615";"14.1";"300";"315";"59.4";"63.0";"2.15";"615";"5";"68";"215";"225";"86";"14";"2";"615";"260";"205";"97";"53";"615";"510";"105";"0171";"02";"24";"40";"00";"00"
"2000";"Noordwijk";"260";"10.5";"140";"120";"43.1";"46.8";"1.50";"260";"1";"8";"61";"115";"69";"6";"-";"260";"111";"98";"38";"13";"260";"213";"47";"0575";"03";"28";"25";"12";"00"
"2000";"Noordwijkerhout";"192";"12.5";"98";"94";"54.5";"57.6";"1.86";"192";"1";"8";"55";"88";"37";"3";"-";"192";"80";"73";"31";"8";"192";"147";"45";"0576";"03";"28";"25";"12";"00"
"2000";"Nootdorp";"203";"17.8";"105";"98";"69.4";"62.8";"1.93";"203";"-";"2";"44";"106";"46";"5";"-";"203";"100";"80";"18";"5";"203";"164";"39";"0577";"03";"28";"26";"13";"00"
"2000";"Norg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nuenen, Gerwen en Nederwetten";"276";"11.6";"122";"154";"49.6";"55.7";"1.74";"276";"2";"5";"57";"145";"58";"8";"1";"276";"119";"102";"46";"9";"276";"235";"41";"0820";"04";"30";"36";"19";"00"
"2000";"Nuland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"2000";"Nunspeet";"343";"13.1";"177";"166";"55.1";"60.0";"2.00";"343";"3";"31";"114";"133";"57";"5";"-";"343";"113";"111";"64";"55";"343";"324";"19";"0302";"02";"25";"13";"00";"00"
"2000";"Nuth";"162";"9.7";"80";"82";"44.4";"50.1";"1.67";"162";"1";"5";"48";"71";"33";"4";"-";"162";"66";"76";"19";"1";"162";"146";"16";"0951";"04";"31";"39";"21";"00"
